Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body
16890,instrument,Noun,A device used to produce music,,"The violinist was a master of her instrument. 1568, William Cornishe [i.e., William Cornysh], In the Fleete Made by Me William Cornishe otherwise Called Nyshwhete Chapelman with the Most Famose and Noble Kyng Henry the VII. His Reygne the XIX. Yere the Moneth of July. A Treatise betwene Trouth, and Information., in John Skelton; J[ohn] S[tow], editor, Pithy Pleasaunt and Profitable Workes of Maister Skelton, Poete Laureate, Imprinted at London: In Fletestreate, neare vnto Saint Dunstones Churche by Thomas Marshe, OCLC 54747393; republished as Pithy Pleasaunt and Profitable Workes of Maister Skelton, Poete Laureate to King Henry the VIIIth, London: Printed for C. Davis in Pater-noster Row, 1736, OCLC 731569711, page 290:The Harpe. [] A harper with his wret maye tune the harpe wrong / Mys tunying of an Intrument hal hurt a true onge",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17326,intake silencer,Noun,A device that reduces the noise in an intake system., automotive,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17422,integraph,Noun,A device that determines the value of an integral by measuring the area under a curve (and drawing the curve of its integral), mathematics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17468,integrator,Noun,A device that calculates definite integrals.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
18245,interchanger,Noun,A device that interchanges something.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
18946,interference microscope,Noun,An instrument used to study the differences in the phase of light transmitted through a specimen.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
19547,interlocker,Noun,A device that interlocks,,"1933, Interstate Commerce Commission Reports Signals and interlockers. The Nickel Plate has 24 interlocking plants on its lines, of which 20 are mechanically operated and 4 electrically operated.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
19839,intermitter,Noun,A device that controls the intermittent flow of a fluid.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
20783,interrogator,Noun,A device that requests data from another device,,"2002, Mark Beaulieu, Wireless Internet applications and architecture (page 126) Any RFID interrogator within 30 meters can read an RFID tag in active mode.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
21404,intervalometer,Noun,A device that measures intervals of time.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
21712,intimascope,Noun,A device used to measure the thickness of the intima of blood vessels,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
23511,inundator,Noun,A device that saturates the sand with the appropriate amount of water when making concrete.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
23988,invertor,Noun,A device that converts direct current into alternating current., electricity,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
24841,ionizer,Noun,a device that ionizes,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25463,ironer,Noun,"A mangle, a device used to iron clothes.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25630,irradiator,Noun,A device used to irradiate,,"2001 September 28, S. M. Bailey et al., Strand-Specific Postreplicative Processing of Mammalian Telomeres, in Science[1], volume 293, number 5539, DOI:10.1126/science.1062560, pages 2462-2465:Slides were then exposed to 365-nm ultraviolet (UV) light (Stratalinker 1800 UV irradiator) for 25 to 30 min. 1997 November 14, Diana Finzi et al., Identification of a Reservoir for HIV-1 in Patients on Highly Active Antiretroviral Therapy, in Science[2], volume 278, number 5341, DOI:10.1126/science.278.5341.1295, pages 1295-1300:These PBMCs were inactivated by irradiation with 5000 roentgens in a cesium source irradiator and then washed twice.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25638,irradiometer,Noun,An instrument for measuring irradiation.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
27115,isolator,Noun,A device that isolates something from the surrounding environment to keep it sterile,,"2007, PHARMACEUTICAL INSPECTION CO-OPERATION SCHEME, ISOLATORS USED FOR ASEPTIC PROCESSING AND STERILITY TESTING, Recommendation, picscheme.org, p.1 The term Isolator as used in the Pharmaceutical Industry covers a variety of pieces of equipment. One group has the main objective of providing containment for the handling of dangerous materials either aseptically or not. Another group has the main objective of providing a microbiologically controlled environment within which aseptic operations can be carried out. 2011, WHO, Annex 6: WHO good manufacturing practices for sterile pharmaceutical products, WHO Technical Report Series, No. 961, 2011, who.int, p.18 The use of isolator technology to minimize human interventions in processing areas may result in a significant decrease in the risk of microbial contamination of aseptically manufactured products from the environment. There are many possible designs of isolators and transfer devices .",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
27849,isotron,Noun,A device that uses an electrical field to separate the isotopes of uranium.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1306,dampener,Noun,A device that moistens or dampens something.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4727,deaerator,Noun,A device that removes oxygen and other dissolved gases from the feedwater to a steam-generating boiler.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
6691,decelerometer,Noun,An instrument for measuring deceleration.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7485,declinator,Noun,An instrument for taking the declination or angle which a plane makes with the horizontal plane.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7526,declinometer,Noun,An instrument for measuring magnetic declination.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7604,decoder,Noun,A device that decodes a scrambled electronic signal e.g,,of a satellite television signal,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
8044,decontaminator,Noun,A device that decontaminates.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10074,deflectometer,Noun,An instrument that measures the deflection of structures when loads are applied.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10517,degasser,Noun,A device used to degas something,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10524,degausser,Noun,A device that performs degaussing.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
10615,degerminator,Noun,A device that separates the germ from the husk of a cereal grain, agriculture,"2007, Y. H. Hui, PhD, Ramesh C. Chandan, Stephanie Clark, Handbook of Food Products Manufacturing, page 374: The grains are then broken up in the degerminator, usually an impact mill.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
11119,dehydrator,Noun,A device that removes water from a material,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
11483,deionizer,Noun,A device that deionizes something.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
12399,delouser,Noun,A device that removes lice.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
12854,dematerializer,Noun,A device that dematerializes things., science fiction,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13031,demethanizer,Noun,"A device that removes methane from a (petroleum) gas mixture 2015 December 23, Energy Return on Investment (EROI) for Forty Global Oilfields Using a Detailed Engineering-Based Model of Oil Production, in PLOS ONE[1], DOI:10.1371/journal.pone.0144141:Four different fields realize an NER tot increase by greater than 4 times the base value when the gas processing intensity is set to low processing intensity (e.g., turn off acid gas removal, demethanizer, and dehydrator).",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13104,demicircle,Noun,"An instrument for measuring angles in surveying etc., resembling a protractor with an alidade, sights, and compass.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
13208,demineralizer,Noun,A device that demineralizes.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
14622,densiometer,Noun,A device used to measure the density of the canopy of a woodland or forest,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
14636,densitometer,Noun,A device that measures the optical density of a material.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
14637,densitometer,Noun,A device that measures the specific gravity of a substance; a densimeter.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
14820,dentiscalp,Noun,An instrument for scraping the teeth; a toothpick.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
16282,depressor,Noun,An instrument used to push something out of the way during an examination,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17110,dermabrader,Noun,A device used to perform dermabrasion.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17202,dermatome,Noun,An instrument used surgically to remove a thin slice of skin for grafting,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17335,dermoscope,Noun,An instrument used in dermoscopy,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17449,derrick,Noun,A device that is used for lifting and moving large objects.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
17510,desalinator,Noun,A device that performs desalination.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
18671,desolderer,Noun,A device that uses a vacuum to remove solder.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
19494,desuperheater,Noun,"A device that reduces the temperature of superheated steam, and recovers useful heat in the process",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
19539,desynchronizer,Noun,A device used in desynchronization,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
19998,dethermalizer,Noun,"A device that alters the aerodynamics of an airplane, glider etc, allowing it to descend quickly but safely, especially when caught in a thermal ""One of the most bittersweet joys in model aviation is an out of sight flight by a Free Flight model",,"While we all strive for our models to fly as well as we can, it is possible to have a model fly too well. Well trimmed, and with a bit of luck, a model can be caught in a thermal and climb to beyond the limits of our vision. It is the purpose of a dethermalizer to effect a change in the geometry of a model, such that it descends more rapidly, yet still safely. Getting the DT to activate after a target time is the job of a DT timer."" ~ Thayer Syme. Reprinted with permission.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
20062,detonator,Noun,A device used to detonate an explosive device etc.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
22605,diamond anvil cell,Noun,A device that is used to subject small samples of materials to exceptionally high pressures,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
22813,diaphanometer,Noun,An instrument for measuring the transparency of a fluid.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
23814,dichrograph,Noun,A device that is used to measure circular dichroism,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
23858,dichroscope,Noun,An instrument for examining the dichroism of crystals.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
24627,die,Noun,A device used to cut an external screw thread,,(Internal screw threads are cut with a tap.),False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25272,diffractometer,Noun,A device that uses diffraction (especially X-ray diffraction) to investigate the structure of matter.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25682,digital-to-analog converter,Noun,A device that converts a finite resolution digital signal to an infinite resolution analog signal., electronics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
25842,digitizer,Noun,A device that digitizes,,"1986, Bryant W Rossiter, Roger C Baetzold, Investigations of Surfaces and Interfaces An interesting development has been the analysis of the image of a pendent drop by a video digitizer.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
26516,dilatometer,Noun,"An instrument used to measure the expansion of solids and liquids when heated, or when subjected to some other physical process.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
26529,dilator,Noun,An instrument used to dilate an orifice or cavity, medicine,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
26714,diluter,Noun,A device that adds a measured amount of sample to a measured amount of diluent., chemistry,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
27986,dioptometer,Noun,"An instrument used to measure ocular refraction, in order to prescribe corrective lenses.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
28179,dip sector,Noun,An instrument used for measuring the dip of the horizon.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
28202,dipcoater,Noun,A device used in dipcoating,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
28437,dipleidoscope,Noun,An instrument for determining the time of apparent noon, astronomy,"It consists of two mirrors and a plane glass in the form of a prism, so that, by the reflections of the sun's rays from their surfaces, two images are presented to the eye, moving in opposite directions, and coinciding at the instant the sun's centre is on the meridian.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
28495,diplograph,Noun,"An instrument used for double writing, such as one for producing embossed writing for the blind and ordinary writing at the same time.", historical,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
28795,dipsector,Noun,An instrument for observing the dip of the horizon.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
29137,director,Noun,A device that displays graphical information concerning the targets of a weapons system in real time., military,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
31403,disdrometer,Noun,An instrument used to measure the drop-size distribution and velocity of falling hydrometeors,,"2009 May, Leora Frankel, Funnel Vision, in Corey S. Powell, Patrice G. Adcroft, Michael F. Di Ioia, editors, Discover, page 39:The scale and logistics of Vortex2 are enormous. Some 30 vehicles will participate, including 10 mobile radar trucks, four weather-balloon launchers, and two vehicles bearing a total of four disdrometers (to measure the size distribution of rain or hail).",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
31439,disector,Noun,A device that counts objects in three dimensions (two orthogonal planes),,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
31991,disgorger,Noun,A device used to remove a hook from the mouth of a fish, fishing,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
33103,dismembrator,Noun,A device that removes the membrane from liquid,,"2009 March 1, Jonathan Miles, Baptism of Fire, in New York Times[1]:Mr. Arnold, mop-headed and boyish at 37, is spectacularly fond of his toys: the rotary evaporator he uses in a makeshift still, for instance, or the sonic dismembrator he used to make a hot buttered rum devoid of the fatty slick on its surface.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
34962,distalizer,Noun,A device that distalizes (especially teeth),,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
35587,distributor,Noun,"A device that distributes electric current, especially to the spark plugs in an internal combustion engine.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
36596,dividing engine,Noun,An instrument for graduating the scales of scientific apparatus., historical,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
36920,divulsor,Noun,An instrument used for dilating the urethra or other canal, surgery,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
39127,dolorimeter,Noun,A device used for measuring pain.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
40169,door chain,Noun,"A device that allows a door to be partially opened from the inside, whilst preventing it from being fully opened from the outside",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
40878,dosimeter,Noun,A device used to measure a dose of ionizing radiation,,"Dosimeters normally take the form of optically stimulated luminescence (OSL), photographic film, thermoluminescent devices (TLD) or electronic personal dosimeters (PDM).",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
41102,dotter,Noun,An instrument for drawing dots,,"1869, Cameron Knight, The Mechanician and Constructor for Engineers Both edges of the crosshead are thus marked, the short centre lines being easily scratched with a scriber as soon as the arcs are made with a calliper, in fact, a mere dot with a dotter is sufficient. 2011, Jane Symington, Karen Peppercorn, At Your Fingertips - The Nail Technician's Companion (page 289) These have a long fine brush and a dotter in the lid of the brush for making small dots of the paint on the nail.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
41998,doubler,Noun,"An instrument for augmenting a very small quantity of electricity, so as to render it manifest by sparks or the electroscope.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
42052,doubletree,Noun,a device that connects two horses to a wagon or other implement,,"The tugs of a harness are connected to a singletree, two of which are connected to a doubletree, which, in turn, is connected to the implement.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
47812,dual-band,Noun,A device that is capable of operating on two frequencies.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
48295,ductilimeter,Noun,An instrument for determining the ductility of metals.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
48319,ductoscope,Noun,A device used in ductoscopy,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
48614,dugout,Noun,A device used to smoke marijuana.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
49763,duplexer,Noun,A device that enables communication in two directions over a single path, electronics,"2009, Ken-ya Hashimoto, RF Bulk Acoustic Wave Filters for Communications[1], ISBN, page 119: At first, making a duplexer seemed impossible, of all the filters in the cell phone, the specifications for the duplexer were by far the most stringent. 2011, Alastair D. McAulay, Military Laser Technology for Defense[2], ISBN, page 272: The HE11 mode emits a Gaussian beam into free space as is required for input to the quasi-optical duplexer attached to the antenna. 2012, TV White Space Spectrum Technologies[3], ISBN: A drawback in the dual duplexer design is that six channels are lost because three band gaps are required.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
49805,duplicator,Noun,"A device that reproduces something, such as printed documents or compact discs; a copier",,"1975, Wisconsin Library Bulletin (volumes 71-72, page 116) Schools joining the cooperative were assessed an initial membership fee to purchase a high-speed tape duplicator and about 200 tapes.",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
49973,durometer,Noun,"An instrument used to measure the hardness or stiffness of a material, especially of an elastomer, such as rubber",,A simple durometer consists of a movable tip on a spring with a dial gauge. She tested the sample with a durometer to verify its consistency.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
50768,dynactinometer,Noun,An instrument for measuring the intensity of photogenic rays and computing the power of object glasses.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
50776,dynameter,Noun,An instrument used to measure the magnification of a telescope.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1031,quail pipe,Noun,A device used to imitate the sound of quails.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
327,zapper,Noun,"A device that electrocutes (""zaps"") with a high voltage, e.g",,a bug zapper.,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
749,zeoscope,Noun,An instrument that was used to determine the alcoholic content of liquid by measuring its boiling point., historical,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
1935,zograscope,Noun,"A device used for viewing perspective prints, consisting of a lens and a slanting mirror on a stand.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3338,zymometer,Noun,"An instrument for ascertaining the degree of fermentation occasioned by the mixture of different liquids, and the degree of heat which they acquire in fermentation",,"Synonyms: zymoscope, zymosimeter",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3352,zymosimeter,Noun,"An instrument for ascertaining the degree of fermentation occasioned by the mixture of different liquids, and the degree of heat which they acquire in fermentation",,"Synonyms: zymometer, zymoscope",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
2405,octant,Noun,"An instrument for measuring angles, particularly of elevation.", nautical,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
2891,oculometer,Noun,A device used in oculometry,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3206,odontograph,Noun,An instrument for marking or laying off the outlines of teeth of gear wheels.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3308,odorometer,Noun,A device used to measure the intensity of a smell,,"1954, Proceedings - American Gas Association (volume 36, page 717) Most of the odorometers now in use have been designed so that measured quantities of odorized gas are mixed with air furnished by an electrically driven blower. 1985, United States. Dept. of Transportation. Research and Special Programs Administration, Guidance manual for operators of small gas systems (page 192) The types of detectors of importance are the odorometer, titrators, and the odotron. 1992, Tony Stankus, Making Sense of Journals in the Life Sciences (page 201) On the quiet side, sanitation engineers like Gordon Fair tremendously improved both the testing and treatment of wastewater, bringing in chlorination, increasing aeration, and even introducing odorometers (not to be confused with odometers).",False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
3408,oedometer,Noun,A device used for measuring the consolidation properties of soil, geology,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
4726,oilcup,Noun,"A device that dispenses oil for lubrication in an engine, etc., without the need for a human operator.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
5422,oleometer,Noun,An instrument for determining the weight and purity of oil., chemistry,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
5482,olfactometer,Noun,A device used to measure the acuity of a person's sense of smell.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
5483,olfactometer,Noun,"A device used to measure odour intensity, and concentrations of volatile organic compounds, by means of their smell.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
6089,olive box,Noun,A device used in phreaking to add an external ringer to a telephone line.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
6264,ombrometer,Noun,An instrument for measuring rainfall.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7018,oncograph,Noun,An instrument for registering the changes observable with an oncometer.,,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7059,oncometer,Noun,An instrument for measuring the variations in size of the internal organs of the body., physiology,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7157,ondograph,Noun,"An instrument for autographically recording the waveforms of varying currents, especially rapidly varying alternating currents.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
7163,ondoscope,Noun,An instrument that detects (and visualizes) the presence of high-frequency radiation, physics,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
8965,opener,Noun,"A device that opens something; specifically a tin-opener/can-opener, or a bottle opener.",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
9497,ophthalmodynamometer,Noun,"An instrument that is used to measure blood pressure in the blood vessels of the retina 2016 January 30, Intraocular Pressure Reduction Is Associated with Reduced Venous Pulsation Pressure, in PLOS ONE[1], DOI:10.1371/journal.pone.0147915:The minimum additional pressure required to induce venous pulsation can be measured with an ophthalmodynamometer using the known calibration constant (0.32mmHg/g) to convert the applied force (g) into ophthalmodynamometric pressure (ODP).",,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,False,False,False,False,True
