Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,dated
39579,domovoy,Noun,A type of house sprite from Slavic mythology, Slavic mythology,,False,False,False,False
43945,dragonking,Noun,A king with the ability to control dragons.," fantasy fiction, mythology",,False,False,False,False
44398,draugr,Noun,"An undead creature from Norse mythology, an animated corpse that inhabits its grave, often guarding buried treasure.", Norse mythology,,False,False,False,False
44879,dreaming track,Noun,"A path across the land (or sometimes the sky) marking the route followed by an Aboriginal ancestor made during the Dreaming; often recorded in traditional songs, stories, dance and painting", Australian Aboriginal mythology,"[from 20th c.] 2006, Alexis Wright, Carpentaria, Giramondo 2012, p. 124: The spiritual Dreaming track of the ceremony in which they were all involved, moved along the most isolated back roads, across the landscape, through almost every desert in the continent.",False,False,False,False
45467,drighten,Noun,A lord; ruler; chief; leader; prince," historical, Anglo-Saxon, Norse mythology, fantasy, paganism","2010, Stephan Grundy, Beowulf:Believe me, my drighten, there is not one of us that has ever slacked on watch before!",False,False,False,False
47618,dryad,Noun,"In Greek myth, a female tree spirit", Greek mythology,"Coordinate term: Meliai Hyponyms: Daphne, hamadryad 1914, Hans Christian Andersen, The Dryad, in William Alexander Craigie, transl., Fairy tales and other stories:There it had stood for years, close beside a mighty oak, under which sat often the kindly old priest, who told stories to the listening children. The young chestnut tree listened with them: the Dryad inside it, who was still a child, could remember the time when the tree was so small that it only reached a little higher than the ferns and long blades of grass.",False,False,False,False
47911,duat,Noun,The realm of the dead in Egyptian mythology., mythology,,False,False,False,False
48503,duergar,Noun,"One of a race of ugly dwarfs, particularly associated with the Simonside Hills of Northumberland in northern England.", mythology,,False,False,False,False
50440,dwarf,Noun,"Any member of a race of beings from (especially Scandinavian and other Germanic) folklore, usually depicted as having some sort of supernatural powers and being skilled in crafting and metalworking, often as short with long beards, and sometimes as clashing with elves.", mythology,,False,False,False,False
4530,ogre,Noun,A type of brutish giant from folk tales that eats human flesh., mythology,,False,False,False,False
11397,oread,Noun,A mountain nymph; an anthropomorphic appearance of the spirit of a mountain., Greek mythology,,False,False,False,False
15241,ouroboros,Noun,"A serpent, dragon or worm that eats its own tail, a representation of the continuous cycle of life and death.", mythology,,False,False,False,False
2762,warg,Noun,A type of particularly wild or hostile wolf," fantasy fiction, mythology","[from 20th c.] 1937, J. R. R. Tolkien, The Hobbit: Every now and then all the Wargs in the circle would answer their grey chief all together [...]. 1993, ""jbatka"", Multiple colors for PC compatible (on newsgroup rec.hack) My question is do all of the executable versions for PC compatibles have the color option enabled? If so, what am I missing to not get say yellow for a hill orc, grey for a goblin, white for my pet, red for a wolf, brown for a warg, etc? 1999, George R. R. Martin, A Clash of Kings, Bantam 2011, p. 462: He'd bought a ton of silver to forge magic swords that would slay the Stark wargs. 2007, Stephen O Glosecki, Myth in Northwest Europe: The monsters are identified not as trolls, a word apparently not available in English at the time, but (among other things) as wargs, whatever that means; Grendel is called a heoro-wearh at line 1267 and his mother a grund-wyrgen at line 1518.",False,False,False,False
4567,water nymph,Noun,"A female spirit presiding over fountains, wells, streams, etc.", mythology,,False,False,False,False
6867,wechuge,Noun,"a demonic cannibalspiritknown in North America, which is said tocommitmurder due to craving humans.", mythology,,False,False,False,False
8257,wendigo,Noun,"A malevolent and violent cannibal spirit found in Anishinaabe, Ojibwe, and Cree mythology, which is said to inhabit the body of a living person and possess him or her to commit murder", mythology,"Synonyms: wetiko, wihtikow, witigo, witiko (derived from Cree) 1905, Ernest Thompson Seton, The Wendigo: Winter Death, in Woodmyth Fable, New York, N.Y.: The Century Co., OCLC 503772490, page 161:Through the pine woods of Keewaydin, / Over the snows of Shebandowan, / The Wendigo roams in the winter's frost / And pursues to destruction the hunter. / Yet no man can meet with the Wendigo, / No man can face him or see him; / Only his track in the snow is seen, / And lost is the hunter that sees it. [] The heart that ne'er quailed on the war-path / Turns to stone at the name of the Wendigo. 1984, Louise Erdrich, Windigo, in Jacklight, New York, N.Y.: Holt, Rinehart, and Winston, ISBN:The Windigo is a flesh-eating, wintry demon with a man buried deep inside of it. In some Chippewa stories, a young girl vanquishes this monster by forcing boiling lard down its throat, thereby releasing the human at the core of ice. 1988 fall, Robert A. Brightman, The Windigo in the Material World, in Ethnohistory, volume 35, number 4, DOI:10.2307/482140, ISSN 0014-1801, JSTOR 482140, page 337:The noun windigo [Ojibwa wntik, Cree whtikw] refers to one of a class of anthropophagous monsters, supernatural from a non-Algonquian perspective, who exhibit grotesque physical and behavioral abnormalities and possess great spiritual and physical power. 1998, Sidney L. Harring, The Enforcement of the Extreme Penalty: Canadian Law and the Ojibwa-Cree Spirit World, in White Mans Law: Native People in Nineteenth-century Canadian Jurisprudence, Toronto, Ont.; Buffalo, N.Y.; London: Published for The Osgoode Society for Canadian Legal History by University of Toronto Press, ISBN:A series of wendigo killings a wendigo was an evil spirit clothed in human flesh brought to the attention of Canadian law around the turn of the twentieth century represent the extension of Canadian law to the heart of traditional Indian culture. These killings, however, also represent the extent to which some of the First Nations defied or ignored that law. [] Machekequonabe, an Ojibwa, was found guilty of manslaughter in an 1896 trial for killing what he believed to be a wendigo. [] Furthermore, in additional cases it seems that Indians, in order to protect their religious and cultural beliefs from Canadian law, carefully distorted the facts of homicide cases to conceal that they were wendigo killings. 2004 September, Michael Jensen, chapter 9, in Firelands, Los Angeles, Calif.: Alyson Books, ISBN, page 130:Suddenly, I was certain what I had found had been the rest of the dead girl. I told the others about it, then added, ""God Almighty. It must have been eating her."" / ""I think I know this creature,"" said Gwennie, and we all looked at her. ""It called a wendigo. A most terrible thing."" [] / Gwennie shook her head. ""It is an evil creature. I hear of it once when I traveled far from here. The Ojibwe brave who told me about creature say it is a beast of the north, of the cold."" 2005, Joseph Boyden, Three Day Road: A Novel, Toronto, Ont.: Viking Canada, ISBN; republished Toronto, Ont.: Penguin Canada, 2008, ISBN, page 49:No one is safe in such times, not even the Cree of Mushkegowuk. War touches everyone, and windigos spring from the earth. 2016, Michelle Lietz, Cannibalism in Contact Narratives and the Evolution of the Wendigo (unpublished M.A. dissertation)[1], Ypsilanti, Mich.: Eastern Michigan University, OCLC 958461109, archived from the original on 12 July 2017, pages iv and 2:[Abstract, page iv] To close, I demarcate the trend of American television shows to appropriate the wendigo, ascertaining a fundamental misunderstanding of indigenous cultural beliefs by American popular culture. [] [Introduction, page 2] The wendigo is a cannibal monster from the traditional stories of many northern tribes, specifically the Anishinabe stories, and is most often associated with winter and desperate hunger.",False,False,False,False
8440,werefox,Noun,A person who transforms into a fox or foxlike form., mythology,,False,False,False,False
8464,werejaguar,Noun,A shapeshifter who can assume the form of a jaguar," fiction, mythology","1971, Horizon, page 73: The rain god appears as a werejaguar, part human, part snarling beast. 1973, Nancy Garden, Werewolves, Lippincott (1973), ISBN, page 115 (image caption): A pottery figure of a Mexican god who was thought to assume the shapes of many animals. Here he is shown as a werejaguar. 2008, Buried Treasures: Young Explorers' Guide, QA International (2008), ISBN, page 33: Before your eyes, the shaman has transformed himself into a werejaguar!",False,False,False,False
8501,werewolf,Noun,"A person who is transformed or can transform into a wolf or a wolflike human, often said to transform during a full moon.", mythology,,False,False,False,False
8512,werewoman,Noun,A woman who takes the form of an animal through a process of lycanthropy., mythology,,False,False,False,False
9590,wheel of fortune,Noun,The wheel of Fortune.," mythology, philosophy",,False,False,False,False
17693,woodnymph,Noun,"A nymph residing in a forest, a dryad.", mythology,,False,False,False,False
19033,world-ash,Noun,Yggdrasil, Norse mythology and Heathenry,"1993, Bernard King, The elements of the Runes, Thorsons Element, ISBN, page 95:Ash is a strongly runic tree by implication, the world-ash Yggdrasil being the tree from which Odin hung in order to obatin the runes. 1988, David A. White, The turning wheel: a study of contracts and oaths in Wagner's ring, page 108:This eventuality would not be surprising if the world ash was, at the time, a small young tree.",False,False,False,False
19075,world egg,Noun,"A mythological motif, found in the creation myths of many cultures and civilizations, of an egg from which the universe or some primordial being is ""hatched""", mythology,"2009, David A. Leeming, Kathryn Madden, Stanton Marlan, Encyclopedia of Psychology and Religion: L-Z, page 183: 1868, Johann Peter Lange, Genesis, Or, the First Book of Moses, page 181: With this shaping of chaos into a world-egg, or earth-sphere, arises then, according to the representation of these cosmogonies, the first being, the 'first-born,' or the first man. In Africa a Dogon myth says that in the beginning, a world egg divided into two birth sacs, containing sets of twins fathered by the creator god, Amma, on the maternal egg. 2010, David Adams Leeming, Creation Myths of the World: Parts I-II, page 313: The Mande people say that in the beginning the creator placed various kinds of seed in the world egg.",False,False,False,False
21019,wyrm,Noun,A huge limbless and wingless serpent, mythology,,False,False,False,False
21043,wyvern,Noun,"A draconian creature possessing wings, only two legs and usually a barbed tail"," heraldry, mythology, fantasy","Sir Walter Scott The jargon of heraldry, its griffins, its moldwarps, its wyverns, and its dragons. 1940-54 The Collected Poetry of Malcolm Lowry, ""WE SIT UNHACKLED DRUNK AND MAD TO EDIT"", UBC Press,1992, p.222: Notions of freedom are tied up in drink / Our ideal life contains a tavern / Where man may sit and talk of or just think / All without fear of the nighted wyvern, / Or yet another tavern where it appears.",False,False,False,False
7426,barghest,Noun,"A legendary monstrous black dog, said to possess large teeth and claws, and (sometimes) to be capable of changing form"," mythology, Britain","1999, Charles Edwin Price, Mysterious Knoxville: Ghost Stories, Monster Tales, and Bizarre Incidents from the Gateway to the Smokies, Johnson City, Tenn.: The Overmountain Press, ISBN, page 58:In English folklore, a barghest is a monstrous dog with huge claws and teeth. This creature is said to roam around Yorkshire, and anyone who sees the dog will die soon after. There are barghests reported in Tennessee. On the grounds of Rotherwood Mansion in Kingsport, a monstrous black dog is said to roam, howling mournfully. Locally, he's called ""Hound of Hell."" Again, anyone who sees this creature is certain to suffer imminent death. 2012, Kalayna Price, chapter 20, in Grave Memory: An Alex Craft Novel, New York, N.Y.: Roc Books, New American Library, ISBN:""Folklore often portrays barghests as guardians who lead lost travelers home,"" I said, not answering his question in the least, or mentioning that more often barghests were considered portents of death.",False,False,False,False
7427,barghest,Noun,"Any ghost, wraith, hobgoblin, elf, or spirit"," mythology, Britain","2016, Alexander L. Kaufman, And Many Oer Diuerse Tokens: Portents and Wonders in Warkworths Chronicle, in Jaclyn Rajsic, Erik Kooper, and Dominique Hoche, editors, The Prose Brut and Other Late Medieval Chronicles: Books Have Their Histories. Essays in Honour of Lister M. Matheson, Woodbridge, Suffolk: York Medieval Press in association with The Boydell Press and the Centre for Medieval Studies, University of York, ISBN, page 61:Yet another possibility is that the headless man is a barghest, sometimes referred to and spelled as 'barguest', 'bahrgeist' or 'boguest'. These are creatures primarily associated with the north of England Northumberland, Durham, Yorkshire and Lancashire. They assume at will the form of a headless man, a headless lady, a white cat, a rabbit, or dog, or a black dog. The barghest is a fiend that is attached to a particular place, more often than not an isolated piece of land, a wooded area, cloughs or wasteland. The barghest is known as a portent of disaster or death for those who see it; it is also said that death may not visit the person who sees the barghest but could kill a family member instead.",False,False,False,False
22896,billow maiden,Noun,Any of the nine daughters of the sea-god Ran in Norse mythology., mythology,,False,False,False,False
37277,bonnacon,Noun,A medieval mythical bovine creature with huge curved horns that produces burning dung., mythology,,False,False,False,False
42417,brahmarakshasa,Noun,"The spirit of an evil Brahmin; a demon, an evil spirit", Hindu mythology,"2002, V Sasikumar, Fantasy: A brahmarakshasa had been pestering the rishi to give his daughter in marriage to him. 2015, Tridip Suhrud, translating Govardhanram Madhavram Tripathi, Sarasvatichandra I, Orient BlackSwan 2015, p. 83: Buddhidan stood in his drawing room like a Brahmarakshas in a forest.",False,False,False,False
3393,hamadryad,Noun,A wood-nymph who was physically a part of her tree; she would die if her tree were felled, Greek mythology,"1929, Robert Dean Frisbee, The Book of Puka-Puka (republished by Eland, 2019; p. 106): The various supports, rafters, braces and plates are of pandanus logs of a rich oily brown, and make one think of a sylvan cathedral where hamadryads might very well dance, where Syrinx might be chased by Pan, Daphne by Apollo, and various other heathen rites take place in the dark hours before the dawn.",False,False,False,False
6941,harrowing of hell,Noun,A raid into the underworld by a heroic figure," mythology, theology","1977, Raphael Werblowsky, Joseph Karo: lawyer and mystic[1], 2nd ed. edition, page 44:Not the direct vision of the harrowings of hell as reported, for example, by many Christian visionaries, but accounts given by the departed souls themselves are more frequent and typical features of Jewish moralist writing. 2003, Robert J. Andreach, Drawing upon the Past: Classical Theatre in the Contemporary American Theatre[2], page 36:Of the four harrowings of hell that are cornerstones of Western literature [] , we can eliminate the oldest. 2007, Sophie Michael Coe, The True History of Chocolate[3], page 39: [] the Hero Twins go on to defeat Xibalba and its ghastly denizens, a true Harrowing of Hell.",False,False,False,False
12393,hellhound,Noun,"A demonic dog of hell, typically of unnatural size, strength or speed, with black fur, glowing eyes, and ghostly or phantom characteristics.", mythology,,False,False,False,False
19853,hippocamp,Noun,"A mythological creature, a cross between a horse and a fish.", Greek mythology,,False,False,False,False
28735,household deity,Noun,"A minor tutelary deity watching over a household, usually conceived as a protective ancestral spirit or genius loci"," mythology, religion","1990, V. Geetha; S. V. Rajadurai, Communal Violence in Madras: A Portent?, in Economic and Political Weekly, volume 25, number 38, ISSN 0012-9976, page 2122: [] Ganesh (Pillayar in Tamil), here is not associated with militant Hinduism; Pillayar is a lovable household deity here, a free and familiar god who craves no chauvinistic devotion. 2005, Michael Como, Silkworms and Consorts in Nara Japan, in Asian Folklore Studies, volume 64, number 1, page 127:[O]n this day, as throughout the New Year's period, rites of divination for the following year were performed along with rites for the spirits of ancestors and other household deities.",False,False,False,False
31431,huwasi,Noun,A sacred stone treated as a deity., Hittite mythology,,False,False,False,False
31602,hyang,Noun,"An unseen spirit with supernatural powers, in ancient Indonesian mythology.", mythology,,False,False,False,False
1393,Jovian,Adjective,Pertaining to the Roman god Jove or Jupiter (the counterpart of the Greek god Zeus); Jove-like; befitting Jupiter, Roman mythology,Synonym: Jovial,False,False,False,False
1174,Hecatoncheires,Noun,"Three monstrous giants of enormous size and strength, each with fifty heads and one hundred arms, who were offspring of Uranus by Gaia, whom Zeus freed from captivity and who in return aided the Olympians in the Titanomachy", Greek mythology,"The three Hecatoncheires were named Cottus, Briareus (or Aegaeon) and Gyges (or Gyes). 1840, George Cornewall Lewis (translator), John William Donaldson (translator, later chapters), Karl Otfried Mller, History of the Literature of Ancient Greece: To the Period of Isocrates, Robert Baldwin, page 92, [] nor is it until the poet has related how Zeus set free these Hecatoncheires, by the advice of the Earth, that we are introduced to the battle with the Titans, which has already been some time going on. 1973, James Weigel, James L. Roberts, Mythology, CliffsNotes, page 50, But then Zeus went down to Tartarus and released the Cyclopes and the hundred-handed monsters. The Cyclopes awarded Zeus their weapons of thunder and lightning, and the Hecatoncheires pelted the Titans with boulders. 1993, Tim Parks (translator), Roberto Calasso, The Marriage of Cadmus and Harmony, [1988, R. Calasso, Le nozze di Cadmo e Armonia], Random House (Vintage), page 202, By this time many beings had spread out across space, both on high and below: the Titans, the Cyclopes, the Hecatoncheires.",False,False,False,False
1400,Heracleidae,Noun,The descendants of Hercules, mythology,Synonym: Heraclids,False,False,False,False
1404,Heraclid,Noun,"One of the Heracleidae, or descendants of Hercules.", mythology,,False,False,False,False
1405,Heraclidan,Adjective,Of or relating to the Heraclids., mythology,,False,False,False,False
1504,Hesperid,Noun,any one of the Hesperides, Greek mythology,,False,False,False,False
1505,Hesperides,Noun,"A group of nymphs who tend a blissful garden in a far western corner of the world, located in Libya or the Atlas mountains in North Africa at the edge of the encircling Oceanus; they are said to be the daughters of Hesperus.", Greek mythology,,False,False,False,False
1005,earth-drake,Noun,Alternative form of earthdrake," Anglo-Saxon mythology, fantasy",,False,False,False,False
3807,edimmu,Noun,"In Sumerian religion, a class of utukku or spirits, envisioned as the ghosts of those who did not receive a proper burial.", mythology,,False,False,False,False
5705,einherjar,Noun,"The warriors who died fighting bravely and were brought by valkyries to Valhalla, where they feast and prepare for Ragnarok.", Norse mythology,,False,False,False,False
8068,elementary,Noun,A supernatural being which is associated with the elements," mythology, mysticism","2003, H P Blavatsky, The Letters of H. P. Blavatsky, volume 1: [] the spiritual man is either translated like Enoch and Elias to the higher state, or falls down lower than an elementary again [] 2007, Gerald Massey, The Natural Genesis, page 332:But, in Africa these became definite in their Egyptian Types, by means of which we can follow their development from the elementaries of Chaos and Space into Celestial Intelligencers []",False,False,False,False
8363,elf,Noun,A luminous spirit presiding over nature and fertility and dwelling in the world of lfheim (Elfland), Norse mythology,"Compare angel, nymph, fairy. Shakespeare Every elf, and fairy sprite, / Hop as light as bird from brier.",False,False,False,False
8372,elf-shot,Adjective,Maliciously wounded or sickened by having been shot by an elf, Anglo-Saxon mythology,"1922, Eleanour Sinclair Rohde, The Old English Herbals, page 16:The malicious elves did not confine their attacks to human beings; references to elf-shot cattle are numerous.",False,False,False,False
11033,empousa,Noun,Alternative form of empusa, mythology,,False,False,False,False
11237,empusa,Noun,"In Ancient Greek mythology, a kind of spectre sent by Hecate to guard roads and devour travellers.", mythology,,False,False,False,False
18523,epiclesis,Noun,A particular appearance or aspect of a deity.," Greek mythology, Roman mythology",,False,False,False,False
21310,erlking,Noun,"In German literature and modern pseudo-mythology, a giant who preys on children", mythology,"1962, Vladimir Nabokov, Pale Fire This line, and indeed the whole passage (lines 653-664), allude to the well-known poem by Goethe about the erlking, hoary enchanter of the elf-haunted alderwood, who falls in love with the delicate little boy of a belated traveler.",False,False,False,False
23361,eternal sleep,Noun,"A magical state of suspended animation, a state of ageless, deathless, everlasting sleep"," mythology, fiction, fantasy","Well-known examples are Endymion, (the lover of the Greek moon goddess, Selene), and the princess from Sleeping Beauty. Disney's Sleeping Beauty (1959) She is, indeed, most wondrous fair: Gold of sunshine in her hair. Lips that shame the red red rose. In ageless sleep, she finds repose. The years roll by, but a hundred years, to a steadfast heart, are but a day.",False,False,False,False
5371,pantheon,Noun,"All the gods of a particular people or religion, particularly the ancient Greek gods residing on Olympus, considered as a group.", mythology,,False,False,False,False
13260,patupaiarehe,Noun,One of a legendary fair-skinned fairy race said to have inhabited Polynesia before the arrival of human beings., mythology,,False,False,False,False
16921,penates,Noun,The household deities thought to watch over the houses and storerooms of ancient Rome, Roman mythology,"1646, Thomas Browne, Pseudodoxia Epidemica, I.3: lest the name thereof being discovered unto their enemies, their Penates and Patronal Gods might be called forth by charms and incantations.",False,False,False,False
17248,peng,Noun,A legendary enormous bird., Chinese mythology,,False,False,False,False
19983,peri,Noun,A sprite or supernatural being, Persian mythology,"1829, The Adventures of Hatim-Beni-Tye, The Asiatic Journal and Monthly Register for British India and Its Dependencies, Volume 27: JanuaryJune 1829, page 549, He sent a Peri to Chundum Dew with a message: ""If you wish to live, release the mortal in your power: if not, every demon in your service will immediately be put to the sword."" 1916 (Mar 16), Alfred Richard Orage, Arthur Moore, The New Age: A Weekly Review of Politics, Literature and Art, page 473 In an hour they hovered above Hampstead Heath, and the peri looked down for a lonely spot where she might alight in the sulphurous gloom of a dog-day sunset too blinding for anyone to look at [] 2008, A Fire in My Heart: Kurdish Tales, page 75 The Padishah's son was also there, and he realized that the peri looked very familiar.",False,False,False,False
26622,phoenix,Noun,"A mythological bird, said to be the only one of its kind, which lives for 500 years and then dies by burning to ashes on a pyre of its own making, ignited by the sun", mythology,"It then arises anew from the ashes. 1609, William Shakespeare, Sonnet 19: burn the long-lived phoenix in her blood",False,False,False,False
26624,phoenix,Noun,A mythological Chinese chimerical bird whose physical body symbolizes the six celestial bodies., Chinese mythology,,False,False,False,False
30185,phylactery,Noun,An enspelled object used (by such as a lich) to contain and protect the owner's soul," fantasy, mythology, role-playing games","2007, Tim Waggoner, Forge of the Mind Slayers, Wizards of the Coast, page 21, ""Heh. No. You're right about that. Often an object that was important to a lich in life serves as the phylactery, but it could be anything,"" Diran said. 2011, J. L. Connew, Origins of the Geomancer, Xlibris, page 112, 'So,' says Calli impatiently, holding her head proudly, 'let's destroy the phylactery and let the lich rot in peace and then take the artefacts.' 'It's not as simple as that,' says Joachim. 'The phylactery is the mask.' An unnerving silence fills the room. The only way to destroy a lich permanently is to destroy the phylactery it uses to house its soul. 2017, Jason Paul McCartan, Through Dungeons Deeper: A Survival Guide For Dungeoneers: As Written by a Survivor, InfiniBadger Press, page 121, Destroying the lich without destroying the phylactery first just allows the lich to regenerate its body over time (or steal someone else's) and it really pisses them off. With the intense connection a lich has with its phylactery if it gets destroyed the lich will know instantly.",False,False,False,False
36147,piskie,Noun,Alternative form of pixie (supernatural being): A playful sprite or elflike or fairy-like creature," mythology, fantasy literature, fairy tales","1865: Popular Romances of the West of England The farmer slunk away unperceived, and went to bed, where he lay a long while awake, thinking in what way he could best shew his gratitude to the piskie for such an important Service. 1906: Cornish Saints Sinners by J. Henry Harris The piskie was in the shape of a man very dark, black-haired, and cross-eyed. 2017: Glister by Andi Watson Glister was determined to prove the wizened piskie wrong, but its taunts were well founded.",False,False,False,False
37146,pixie,Noun,A playful sprite or elflike or fairy-like creature," mythology, fantasy literature, fairy tales","2005, Dan Keding, The Pixies Bed, Dan Keding, Amy Douglas (editors), English Folktales, page 98, Then she saw pixies dozens and dozens of pixies dancing and singing. 2005, Kathryn Reyes, Mystery Door Manor and the Dragon Realm, page 72, When she looked around, Mary saw four pixies flying toward her. She had to jump out of the way to avoid being hit. Then the pixies turned around and attacked again. 2007, Jeremy Phillips, The Wizardon Star, page 165, The servant that had raised him, an elderly pixie called Rolog, had died. On his deathbed he had called the young Captain to his side. Seeing the pixie dying had had no effect on him. 2010, Sandra A. Filbin, The Enchanted World: A Tooth Fairy's Tale, page 49, Tiffy froze as the two pixies looked directly into each other's eyes. Then Tiffy raised her hand and said, Hi, I'm Tiffy the Tooth Fairy. Even though the other pixie lifted her hand too, she didn't answer.",False,False,False,False
37174,pixiu,Noun,"A mythical Chinese creature resembling a winged lion, supposed to bring wealth.", mythology,,False,False,False,False
56170,pralaya,Noun,"destruction, apocalypse", Indian mythology,,False,False,False,False
71861,protogenos,Noun,"Any of the first order of deities to come into existence, according to Greek cosmogony.", Greek mythology,,False,False,False,False
81476,pygmy,Noun,A member of a race of dwarfs, Greek mythology,Homer and Herodote mentioned pygmies in India (which would fit the Andamanese Negritoes) or Ethiopia (then meaning all of Subsaharan Africa).,False,False,False,False
2401,Matsya,Noun,"The first of ten successive avatars of the god Vishnu, who saved the first man Manu from a great flood in the form of a fish."," Hinduism, Hindu mythology",,False,False,False,False
2849,Meleagrian,Adjective,Of or relating to Meleager., Ancient Greek mythology,,False,False,False,False
3475,Mimantean,Adjective,"Of or relating to the giant Mimas in Greek mythology 1908, Jane Ellen Harrison, Orphic Mysteries, in Prolegomena to the study of Greek religion, page 514:Draughts from the fount of Nile [...] or the steep Mimantian height, Snow-capped", mythology,,False,False,False,False
4968,Myrmidon,Noun,"One of a fierce tribe or troop who accompanied Achilles, their king, to the Trojan war.", Greek mythology,,False,False,False,False
346,nahual,Noun,An animal form which a person may take, in Mesoamerican mythology,She has a nahual for every day of the week.,False,False,False,False
347,nahual,Noun,A person who is able to take an animal form, in Mesoamerican mythology,They suspected that the man was a nahual.,False,False,False,False
355,naiad,Noun,"A female deity (nymph) associated with water, especially a spring, stream, or other fresh water.", Greek mythology,,False,False,False,False
2819,narnauk,Noun,A supernatural being which can transform into an animal and back into human form by putting on and taking off an animal skin it has., in the mythology of the First Nations of Canada,,False,False,False,False
4621,nebris,Noun,"The skin of a fawn, as worn by Dionysus, and as worn in his honor by his male followers and female followers (maenads) and other votaries in Ancient Greece", Greek mythology,It has also been shown as a panther or fox skin in different contexts.,False,False,False,False
5169,nectar,Noun,The drink of the gods, chiefly mythology,"[from 16th c.] 1590, Edmund Spenser, The Faerie Queene, III.4: They pourd in soveraine balme and Nectar good, / Good both for erthly med'cine and for hevenly food.",False,False,False,False
7699,nereid,Noun,"One of 50 sea nymphs who were attendants upon Poseidon (Neptune), and were represented as riding on sea horses, sometimes in human form and sometimes with the tail of a fish.", Greek mythology,,False,False,False,False
31008,nymph,Noun,"Any minor female deity associated with water, forests, grotto, wind, etc.", Greek and Roman mythology,,False,False,False,False
971,Lares,Noun,The household deities watching over one's family and tutelary deities watching over some public places., Roman mythology,,False,False,False,False
