Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body
15714,insecticide,Noun,A substance used to kill insects,,"2009, Handbook of Pesticides: Methods of Pesticide Residues Analysis ISBN The dried seed powder of custard apple (Annona squamosa L; family: Annonaceae) has been used as an insecticide in India and many other tropical countries since ancient times.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
15718,insectifuge,Noun,A substance that protects against insects.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
17084,insulator,Noun,"A substance that does not transmit heat (thermal insulator), sound (acoustic insulator) or electricity (electrical insulator).",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
23487,inuloid,Noun,"A substance resembling inulin, found in the unripe bulbs of the dahlia.", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
26520,isobutylphenyl propionic acid,Noun,"A substance used as an anti-inflammatory painkiller, often shortened to ibuprofen.", pharmacology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
28424,ixodicide,Noun,A substance that kills ticks.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
432,dadyl,Noun,A substance (of unknown composition) derived from turpentine, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
5699,debilitant,Noun,A substance which debilitates; a weakening agent; a remedy for excessive excitement., medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
6369,decaphosphate,Noun,A substance containing ten phosphate groups [(PO4)10] or [P10O40]., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
7688,decolorant,Noun,"A substance that removes colour, or bleaches.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11729,delayer,Noun,A substance that is used to slow the rate of combustion of a solid rocket fuel so as to make it more controllable,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
14046,denaturant,Noun,a substance used for denaturation,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
15001,deodorizer,Noun,A substance or device that removes or masks odors/odours.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
18105,desiccant,Noun,A substance (such as calcium oxide or silica gel) that is used as a drying agent because of its high affinity for water.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
18112,desiccate,Noun,"A substance which has been dessicated, that is, had its moisture removed",,"2011, Virgil A. Rhodius; Carol A. Gross, Using DNA Microarrays to Assay Part Function, in Christopher Voigt, editor, Methods in Enzymology, volume 497 (Synthetic Biology, Part A; Methods for Part/Device Characterization and Chassis Engineering), San Diego, Calif.: Academic Press, ISBN, ISSN 0076-6879, section 5.3 (Cy3/Cy5 Coupling), page 90:The Cy dyes are shipped as a desiccate in sealed packs.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
18700,desorbent,Noun,A substance that can enable desorption., sciences,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
19834,determinant,Noun,A substance that causes a cell to adopt a particular fate., biology,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
25286,diffusant,Noun,A substance that diffuses through something.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
25553,digestive,Noun,A substance that aids digestion.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
26477,dilatant,Noun,A substance whose viscosity increases with rate of shear., physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
26713,diluter,Noun,A substance used for diluting,,"John Quincy, Pharmacopia officinalis extemporanea Very little is prescribed in the Shops under this Intention, because the Kitchen so much better supplies all of this Kind, and furnishes the common Diluters, of which Sage Tea, Lemonade with a little Wine, and Wine and Water, are much the best []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
32575,disinfectant,Noun,A substance that kills germs and/or viruses,,The scalpels were soaked in disinfectant before the operation so disease wouldn't be spread.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
33657,disperser,Noun,A substance that stabilizes a dispersion; an emulsifier., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
34826,dissolvent,Noun,A substance which can dissolve or be dissolved into a liquid.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
35184,distillation chaser,Noun,"A substance used to force a distillate in a distillation, as it has a boiling point more than that of the substance to be extracted and less than that of the impurities",,It is rarely used but mostly with fractional distillation when column packing is used. As it vapourises it heats the column packing and causes the trapped fluid to rise over.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
35488,distribuend,Noun,A substance that is distributed between two immiscible liquids, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
40373,dopant,Noun,A substance added in small amounts to a pure semiconductor material to alter its conductive properties,,"1970, James W[alter] Mayer; Lennart Eriksson; John A[rthur] Davies, General Features of Ion Implantation, in Ion Implantation in Semiconductors: Silicon and Germanium, New York, N.Y.: Academic Press, OCLC 912401876, page 5:It should be noted that even though both types of disorder can be annealed at temperatures well below those where diffusion of the dopant species occurs, there are still defects present.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
46989,drug,Noun,"A substance used to treat an illness, relieve a symptom, or modify a chemical process in the body for a specific purpose", pharmacology,"Aspirin is a drug that reduces pain, acts against inflammation and lowers body temperature. The revenues from both brand-name drugs and generic drugs have increased. (Can we date this quote?) John Milton whence merchants bring their spicy drugs",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
1528,obtundent,Noun,"A substance which sheathes a part, or blunts irritation, usually some bland, oily, or mucilaginous matter; nearly the same as demulcent.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
4852,ointment,Noun,"A substance used to anoint, as in religious rituals.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
9676,opioid,Noun,A substance that has effects similar to opium.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
25614,oxylith,Noun,"A substance, containing sodium peroxide and other salts, which releases oxygen upon contact with water.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
4182,water,Noun,"A substance (of molecular formula HO) found at room temperature and pressure as a clear liquid; it is present naturally as rain, and found in rivers, lakes and seas; its solid form is ice and its gaseous form is steam", uncountable,"By the action of electricity, the water was resolved into its two parts, oxygen and hydrogen. 2013 September-October, Katie L. Burke, In the News, in American Scientist:Oxygen levels on Earth skyrocketed 2.4 billion years ago, when cyanobacteria evolved photosynthesis: the ability to convert water and carbon dioxide into carbohydrates and waste oxygen using solar energy. (uncountable, in particular) The liquid form of this substance: liquid HO. May I have a glass of water? Your plants need more water. 1835, Sir John Ross, Sir James Clark Ross, Narrative of a Second Voyage in Search of a North-west Passage , Volume 1, pp.284-5 Towards the following morning, the thermometer fell to 5; and at daylight, there was not an atom of water to be seen in any direction. 2002, Arthur T. Hubbard, Encyclopedia of Surface and Colloid Science ISBN, page 4895: A water drop placed on the surface of ice can either spread or form a lens depending on the properties of the three phases involved in wetting, i.e., on the properties of the ice, water, and gas phases. 2013 May 11, The climate of Tibet: Pole-land, in The Economist, volume 407, number 8835, page 80:Of all the transitions brought about on the Earths surface by temperature change, the melting of ice into water is the starkest. It is binary. And for the land beneath, the air above and the life around, it changes everything. For more examples of usage of this term, see Citations:water. (countable) A serving of liquid water. 2006, Lori Foster, Erin McCarthy, Amy Garvey, Bad Boys of Summer, ISBN, page 91:Joe bustled back and offered her a glass of wine but she shook her head. Just a water, please.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
5111,waterproof,Noun,"A substance or preparation for rendering cloth, leather, etc., impervious to water.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8936,wetting agent,Noun,"A substance, such as a surfactant, that reduces the surface tension of a liquid, allowing it to spread across and penetrate the surface of a solid.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11681,whitening,Noun,"A substance, such as a bleach, used to make something white or whiter",,"Whiting, a kind of fine white chalk.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
17424,wood putty,Noun,"A substance, typically wood dust with a binder, used to fill imperfections in wood prior to finishing.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8630,base,Noun,A substance used as a mordant in dyeing,,(Can we find and add a quotation of Ure to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
10014,bath,Noun,A substance or preparation in which something is immersed,,"a bath of heated sand, ashes, steam, or hot air 1879, Th Du Moncel, The Telephone, the Microphone and the Phonograph, Harper, page 166:He takes the prepared charcoal used by artists, brings it to a white heat, and suddenly plunges it in a bath of mercury, of which the globules instantly penetrate the pores of charcoal, and may be said to metallize it.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24999,biomarker,Noun,"A substance used as an indicator of a biological state, most commonly disease.", medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
26456,birch tar,Noun,"A substance (liquid when heated) derived from dry distillation of birch bark, and composed of phenols such as guaiacol, cresol, xylenol and creosol.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
29332,blackball,Noun,"A substance for blacking shoes, boots, etc",,or for taking impressions of engraved work.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
34177,bluing,Noun,A substance used in laundry to whiten clothes; blue,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
46930,bromanil,Noun,A substance analogous to chloranil but containing bromine in place of chlorine.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
49710,buff,Noun,A substance used to dilute (street) drugs in order to increase profits,,"2014, Aldergroves 856 gang busted, $400,000 in drugs seized, CBC News, 30 July, 2014,[5] Police say this 20 ton hydraulic jack was used to press mixtures of cocaine and buff into brick.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
876,haematoin,Noun,"A substance formed from the haematin of blood, by removal of the iron through the action of concentrated sulphuric acid.", biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
2891,hallucinogenic,Noun,a substance that is a hallucinogen,,hallucinogenics are sometimes used in indigenous people's religious rites.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8761,hazardous material,Noun,"A substance, natural or man-made, which is intrinsically dangerous or otherwise poses a safety hazard",,"Examples are materials which are explosive, poisonous, chemically active (including acids and other corrosives), radioactive, or biologically active (including human blood and other medical waste).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
12717,hemacyanin,Noun,"A substance found in the blood of the octopus, responsible for its blue colour.", biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
15027,herbicide,Noun,A substance used to kill plants.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
17509,hexanitrodiphenylamine,Noun,A substance that was mixed with TNT in World War II to make it more explosive., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
32141,hydrocholeretic,Noun,A substance of this kind.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
32652,hydrolyte,Noun,A substance subjected to hydrolysis.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
33802,hymenialdisine,Noun,"A substance found in marine sponges that inhibits cyclin-dependent kinases, glycogen synthase kinase-3beta, and casein kinase 1", organic chemistry,"2015 October 1, Evaluation of the Anti-Inflammatory, Antioxidant and Immunomodulatory Effects of the Organic Extract of the Red Sea Marine Sponge Xestospongia testudinaria against Carrageenan Induced Rat Paw Inflammation, in PLOS ONE[1], DOI:10.1371/journal.pone.0138917:Similarly, marine sponge metabolite hymenialdisine was found to be a potent inhibitor of IL-2 and TNF- production.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
3605,edemogen,Noun,A substance that causes edema,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
3937,edotreotide,Noun,"A substance which, when bound to various radionuclides, is used in the treatment and diagnosis of certain cancers.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
7230,electrolyte,Noun,"A substance that, in solution or when molten, ionizes and conducts electricity.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
7297,electromer,Noun,A substance that differs from another only in the distribution of electrons within the atoms of both substances,,"2004, Jan Kalinowski, Organic Light-Emitting Diodes: Principles, Characteristics Processes, ISBN:One of the important premises in understanding the notion of electromer is that electromer species are formed at molecular separations and relative orientations as to maximize the rate of the radiative cross-transitions.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8568,elixir,Noun,A substance or liquid which is believed to cure all ills and give eternal life., alchemy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8571,elixir of life,Noun,"A substance which when drunk brings immortality: eternal life, eternal youth", alchemy,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11325,emulgent,Noun,A substance promoting bile or urine production, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11343,emulsifier,Noun,"A substance that helps an emulsion form, or helps keep an emulsion from separating",,The lecithin in egg yolks is often used as an emulsifier.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
14345,energy carrier,Noun,A substance or phenomenon that can be used to produce mechanical work or heat or to operate chemical or physical processes (ISO 13600),,Solar radiation is an energy carrier that is not an energyware.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
17261,entrainer,Noun,A substance used for entraining., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
20825,eradicant,Noun,A substance that serves to eradicate an infestation,,"1999, Larry L. Strand, Integrated Pest Management for Stone Fruits, ISBN, page 169:If inclement weather delays a scheduled protectant spray, apply an eradicant when conditions permit but within the kickback period. 2006, K.G. Mukerji, Fruit and Vegetable Diseases, ISBN, page 52:Some eradicants act by blocking spore production and reducing the potential of established infections to serve as sources of secondary inoculum for new infections. 2009, Dale Walters, Disease Control in Crops, ISBN:Usually, these eradicants exhibit a wide range of control over many organisms, and are detrimental to the crop as well.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
21917,erythrogen,Noun,"A substance reddened by acids, supposed to be contained in flowers.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
21924,erythrogranulose,Noun,"A substance present in small amount in starch granules, coloured red by iodine.", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
29996,expellant,Noun,A substance that expels undesirable material (typically worms) from the body, medicine,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
31050,exsiccative,Noun,A substance that causes drying.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
1461,paint,Noun,"A substance that is applied as a liquid or paste, and dries into a solid coating that protects or adds color/colour to an object or surface to which it has been applied.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
1501,paint stripper,Noun,"A substance that softens and binds with paint, making it easier to remove from a surface.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
5813,paper,Noun,A substance resembling paper secreted by certain invertebrates as protection for their nests and eggs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
7182,parahormone,Noun,"A substance that is a product of ordinary metabolism and not produced for a specific purpose, but acts like a hormone in modifying the activity of some distant organ, as in the case of carbon dioxide acting on the respiratory centre.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
7747,paramylum,Noun,"A substance resembling starch, found in the green frothy scum formed on the surface of stagnant water.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
10687,parturient,Noun,A substance that facilitates labour.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11735,paste,Noun,"A substance that behaves as a solid until a sufficiently large load or stress is applied, at which point it flows like a fluid", physics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
18928,peptonoid,Noun,A substance related to peptone., biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
19892,perfume,Noun,A substance created to provide a pleasant smell or one which emits an agreeable odor,,"2014 March 7, Nicole Vulser, Perfume manufacturers must cope with the scarcity of precious supplies, in The Guardian Weekly, volume 190, number 13, page 30:The perfume industry is facing a major problem: maintaining constant levels of quality is crucial, but it is increasingly difficult to obtain a regular supply of all the necessary natural ingredients.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
21692,permeant,Noun,"A substance which is able to pass through or into a membrane or polymer 2004, Kirk et al., editors, Kirk-Othmer Encyclopedia of Chemical Technology[1], volume 4, ISBN, page 376:The overall movement of permeants through a polymer is called permeation, which is a multistep process.", biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
