Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role,measure,units,body
10121,indenotryptoline,Noun,Any compound composed of an indene fused to a tryptoline; any alkaloid based on this structure, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
10681,indigoid,Noun,Any compound having a structure related to indigotin, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
10689,indigotin,Noun,A dark blue compound that is the principal dye in indigo, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11022,indolamine,Noun,"Any amine derivative of indole, but especially the neurotransmitter serotonin.", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11026,indole,Noun,"An organic compound, C8H7N, found in coal tar, and produced in the gut by the bacterial decomposition of tryptophan; it is an aromatic bicyclic heterocycle having a benzene ring fused with a pyrrole ring; indole and its derivatives occur widely in nature and have many industrial applications", organic chemistry,Synonym: ketole,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11035,indolecarbamidine,Noun,An indole derivative of a carbamidine," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11068,indoloditerpene,Noun,Any compound derived from a diterpene by fusion with an indole, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11074,indoloterpene,Noun,Any compound derived from a terpene by fusion with an indole, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11078,indolylacryloyl,Noun,The indolyl derivative of the acrylol radical," organic chemistry, in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11079,indolylalkylamine,Noun,Any indolyl derivative of an alkylamine, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11081,indolylglucuronide,Noun,Any indolyl derivative of a glucuronide; the compound 5-bromo-4-chloro-3-indolylglucuronide is used in histochemical analysis, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11139,indoxyl,Noun,A hydroxyl derivative of indole produced by bacterial degradation of indoleacetic acid, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
15285,inorganic,Noun,An inorganic compound, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
15291,inorganic compound,Noun,Any compound not containing carbon atoms., inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
15292,inorganic compound,Noun,Any compound containing carbon atoms ionically bound to other atoms., inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
18845,interester,Noun,A compound formed by interesterification, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
18930,interferant,Noun,"A compound in the sample that produces readings which overlap those of the analyte, making analysis more difficult", analytical chemistry,"2006, Namik K. Aras O. Yavuz Ataman, Trace Element Analysis of Food and Diet, ISBN, page 49:In many cases, the absolute amount of the interferant is more effective to induce an observed interference than the interferant/analyte ratio. 2010, Jiri Janata, Principles of Chemical Sensors, ISBN, page 6:Equation (1.15) may be used to evaluate the selectivity coefficient for that interferant. 2013, AcetanilidesAdvances in Research and Application, ISBN, page 86:In an aspect of the first embodiment, the auxiliary electrode is configured to electrochemically modify an electrochemical interferent to render the electrochemical interferent substantially electrochemically non-reactive at the working electrode.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
19178,interhalogen,Noun,Any binary compound of two different halogens; an interhalogen compound, inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
19179,interhalogen compound,Noun,Any binary compound of two different halogens, inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
19671,intermedeol,Noun,A compound isolated from Callicarpa americana (beautyberry)., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
19762,intermetal,Noun,intermetallic compound, inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24515,iodabenzene,Noun,A haloorganic compound of formula C5H5I., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24516,iodal,Noun,"The compound triiodoacetaldehyde, CI3-CHO", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24537,iodide,Noun,A binary compound of iodine and another element or radical., inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24597,iodoacetic acid,Noun,"The iodinated derivative of acetic acid CH2I-COOH that is used in organic synthesis, and in protein sequencing", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24598,iodoacetophenone,Noun,Any iodo derivative of acetophenone, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24599,iodoacetyl,Noun,Any iodo derivative of an acetyl group," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24601,iodoalkenyl,Noun,Any iodo derivative of an alkenyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24605,iodoalkyl,Noun,Any iodo derivative of an alkyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24606,iodoamphetamine,Noun,"Any iodo- derivative of amphetamine, but especially para-iodoamphetamine that is used as a selective serotonin releasing agent", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24608,iodoaniline,Noun,Any iodo derivative of aniline, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24611,iodoantipyrine,Noun,"Any iodo derivative of antipyrine, but especially 4-iodo-1,5-dimethyl-2-phenylpyrazol-3-one that is a nonsteroidal anti-inflammatory drug", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24612,iodoarene,Noun,Any iodo derivative of an arene, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24617,iodobenzene,Noun,"Any iodinated derivative of benzene, but especially the mono-substitution compound C6H5I that is used in organic synthesis", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24619,iodobenzoate,Noun,Any iodo derivative of a benzoate, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24621,iodobenzyl,Noun,Any iodo derivative of a benzyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24624,iodobutyl,Noun,Any iodo derivative of an butyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24633,iododecyl,Noun,Any iodo derivative of an decyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24635,iododerivative,Noun,A derivative compound obtained by reaction with iodine., chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24645,iodoethanol,Noun,"Any iodo derivative of ethanol, but especially 2-iodoethanol I-CH2-CH2OH", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24646,iodoethene,Noun,Any iodo derivative of ethene, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24659,iodohexyl,Noun,Any iodo derivative of an hexyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24663,iodohydroquinone,Noun,Any iodo derivative of a hydroquinone, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24664,iodoketone,Noun,Any iodo derivative of a ketone, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24675,iodonium,Noun,Any organic derivative of this cation., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24679,iodonucleoside,Noun,An iodo derivative of a nucleoside, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24681,iodooctyl,Noun,Any iodo derivative of an octyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24684,iodophenol,Noun,Any iodo derivative of a phenol," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24687,iodophenyl,Noun,Any iodo derivative of a phenyl radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24704,iodopyrazine,Noun,Any iodo derivative of pyrazine, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24705,iodopyridine,Noun,Any iodo derivative of pyridine, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24709,iodoquinoline,Noun,Any iodo derivative of quinoline, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24717,iodosobenzoate,Noun,Any iodoso derivative of a benzoate ion or group, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24719,iodosuccinimide,Noun,Any iodo derivative of succinimide, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24720,iodosugar,Noun,Any compound in which one or more hydroxyl groups of a sugar have been replaced by atoms of iodine, biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24738,iodotyrosine,Noun,"Any iodo derivative of tyrosine, but especially 3-iodotyrosine that is an intermediate in the biosynthesis of thyroid hormones", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
24739,iodouracil,Noun,Any iodo derivative of uracil, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
25422,iron oxide,Noun,The compound obtained by the reaction of oxygen on iron, chemistry,"Either iron(II) oxide (old term ferrous oxide, chemical formula FeO) or iron(III) oxide (old term ferric oxide, chemical formula Fe2O3). Generally known as rust when hydrated.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
26702,isocyanic acid,Noun,The unstable compound H-N=C=O that is metameric with cyanic acid, inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
26861,isoflavonoid,Noun,"Any compound, isomeric with the flavonoids, derived from 3-phenyl-1,4-benzopyrone", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
26902,isogemichalcone,Noun,An organic compound found in the tree Artocarpus dadah., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27368,isopeptide,Noun,A compound of two or more amino acids (a peptide) in which an amide link involves an amino group not in the alpha- position, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27456,isoprenoid,Noun,Any compound formally derived from one or more isoprene units., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27488,isopropylacrylamide,Noun,Any isopropyl derivative of acrylamide, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27494,isopropylarene,Noun,Any isopropyl derivative of an arene, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27496,isopropylbenzylidene,Noun,Any isopropyl derivative of the benzylidene radical," organic chemistry, especially in combination",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27499,isopropylethylene,Noun,Any isopropyl derivative of ethylene, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27509,isopropylthioxanthone,Noun,Any isopropyl derivative of a thioxanthone, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27513,isoprostanoid,Noun,Any derivative of a prostanoid based on an isoprostane skeleton, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27590,isosafrole,Noun,"An aromatic compound, a precursor for MDP2P which is converted into the psychoactive drug MDMA or ecstasy, found in small amounts in essential oils but more commonly obtained by isomerizing safrole.", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27622,isoselenocyanate,Noun,"The selenium analogue of isocyanate, R-N=C=Se.", chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27635,isosorbide,Noun,A bicyclic derivative of furan whose nitrates are used as vasodilators, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
27892,isovalerylcarnitine,Noun,An isovaleryl derivative of carnitine that is found in patients with isovaleric acidemia, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
345,dadahol,Noun,An organic compound found in the tree Artocarpus dadah., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
1070,damascenine,Noun,A methylated derivative of 3-hydroxyanthranilic acid., organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
6090,decacarbonate,Noun,Any compound containing ten carbonate groups in each molecule or unit cell, chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
6092,decacarbonyl,Noun,Any compound that contains ten carbonyl groups, inorganic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8561,decylplastoquinone,Noun,A decyl derivative of plastoquinone, organic chemistry,"2015 July 6, Phytoene Desaturase from Oryza sativa: Oligomeric Assembly, Membrane Association and Preliminary 3D-Analysis, in PLOS ONE[1], DOI:10.1371/journal.pone.0131717:Incubation of the high-mass form in the presence of phytoene-containing liposomes and decylplastoquinone resulted in the formation of yellowish -carotene (Fig 3C ).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8563,decylubiquinol,Noun,"Any decyl derivative of ubiquinol but especially 6-decylubiquinol 2015 August 2, Alessandra Ferramosca, Annalea Conte, Vincenzo Zara, Krill Oil Ameliorates Mitochondrial Dysfunctions in Rats Treated with High-Fat Diet, in BioMed Research International[1], volume 2015, DOI:10.1155/2015/645984:The reaction was initiated by adding the ubiquinol analog, decylubiquinol (DBH 2 ), to a final concentration of 50 M, and the rate of cytochrome c reduction was calculated from the absorbance increase at 550nm [ 2 ].", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
8564,decylubiquinone,Noun,"The 6-decyl derivative of ubiquinone 2015 August 2, Alessandra Ferramosca, Annalea Conte, Vincenzo Zara, Krill Oil Ameliorates Mitochondrial Dysfunctions in Rats Treated with High-Fat Diet, in BioMed Research International[1], volume 2015, DOI:10.1155/2015/645984:The reaction started by addition of 80 M decylubiquinone and the activity was measured for 5min [ 20 ].", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
10778,degradome,Noun,All the compounds produced in the degradation of a material (especially of a protease), biochemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11131,dehydroamino acid,Noun,Any derivative of an amino acid that has formally lost two hydrogen atoms to form a double bond, organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11145,dehydrocafestol,Noun,"Any dehydro- derivative of cafestol, but especially 15,16-dehydrocafestol that is present in roasted coffee 2015 September 15, Investigation on Crude and High-Temperature Heated Coffee Oil by ATR-FTIR Spectroscopy along with Antioxidant and Antimicrobial Properties, in PLOS ONE[1], DOI:10.1371/journal.pone.0138080:This finding could explain the lower radical-scavenging activity recorded for RCO than for GCO", organic chemistry,"As regards the diterpenes, there is no consensus in the literature data regarding the decrease of kahweol and cafestol contents during coffee beans roasting, but it has been reported that dehydrocafestol and dehydrokahweol are generated by dehydration of diterpenes under heat exposure [48 ].",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11171,dehydroepisterol,Noun,"Any dehydro derivative of episterol, but especially 5-dehydroepisterol which is an intermediate in the biosynthesis of steroids", organic chemistry,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
11201,dehydrokahweol,Noun,"Any dehydro- derivative of kahweol, but especially 11,12-dehydrokahweol that is present in roasted coffee 2015 September 15, Investigation on Crude and High-Temperature Heated Coffee Oil by ATR-FTIR Spectroscopy along with Antioxidant and Antimicrobial Properties, in PLOS ONE[1], DOI:10.1371/journal.pone.0138080:This finding could explain the lower radical-scavenging activity recorded for RCO than for GCO", organic chemistry,"As regards the diterpenes, there is no consensus in the literature data regarding the decrease of kahweol and cafestol contents during coffee beans roasting, but it has been reported that dehydrocafestol and dehydrokahweol are generated by dehydration of diterpenes under heat exposure [48 ].",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,True,False,False,False,False
