Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process,matter,role
18198,outthrust,Noun,"Something that extends outwards, especially such an outcrop of rock",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
18270,outvoter,Noun,One who casts a vote in an election held in an area in which they do not live.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
18386,outwitter,Noun,One who outwits another.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
18408,outworlder,Noun,One who comes from another planet, science fiction,"1967, Leonard Nimoy as Spock, Amok Time, in Star Trek: The Original Series, season 2:It is a thing no outworlder may know except those very few who have been involved. 1998, Celia S. Friedman, This Alien Shore:Let each government make sure that rich and poor alike, dirtborn and outworlder, Terran and Variant, all have equal access to the outernet and its resources.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
18553,ovariotomist,Noun,Someone who performs a ovariotomy," surgery, now historical","[from 19th c.] 1997, Roy Porter, The Greatest Benefit to Mankind, Folio Society 2016, p. 351: Liston lashed the ovariotomists as belly rippers, and critics suggested it was done only to allow surgeons to practise pelvic surgery.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
18809,overachiever,Noun,One who overachieves; one who has too much success,,"[from 1950s] Antonym: underachiever 1980, Susan Sontag, ""Mind as Passion"" in Under the Sign of Saturn, New York: Vintage, 1981, pp. 192-3, It is the portrait of one of the great teacher-parents, a zealot of European high culture self-confidently at work before the time that turned such a parent into a selfish tyrant and such a child into an ""overachiever,"" to use the philistine label which conveys the contemporary disdain for precocity and intellectual ardor.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
18833,overactor,Noun,Someone who overacts., acting,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19048,overawer,Noun,One who overawes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19086,overbearer,Noun,"one who overbears or is overbearing 1836, Philip Bury Duncan, Essays on Conversation and on Quackery: Underbearers in conversation are, undoubtedly, much less irksome than overbearers, yet too much hesitation and timidity render a man unfit for colloquial purposes; and we cannot but smile at Cowper's delineation of this very cautious gentleman.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19120,overbidder,Noun,One who overbids,,"2007 May 15, Edward Wyatt, Bob Barker, 50 (on TV), Is to Be in Two Specials, in New York Times[1]:When he is hugging grandmothers or quizzing college students or consoling anguished overbidders on the set of The Price Is Right, it is hard to imagine that anything as crass as ambition is what motivates Bob Barker.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19382,overcaller,Noun,One who overcalls," poker, bridge","2007 May 19, Phillip Alder, The Cavendish Wasnt the Only Game in Town, in New York Times[1]:The no-trump overcaller completes the transfer, and his partner will bid again when strong.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19495,overcharger,Noun,One who overcharges.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19659,overcomer,Noun,One who overcomes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19715,overcomplicator,Noun,One who overcomplicates.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
19779,overconsumer,Noun,One who consumes too much.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20070,overdoer,Noun,One who overdoes something.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20073,overdog,Noun,someone who is dominant or has a significant advantage in their field,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20099,overdoser,Noun,One who overdoses,,"1850, Worthington Hooker, Edward Bentley, Physician and Patient He has a satisfaction in such achievements, of which the undiscriminating overdoser knows nothing. 1990, Eleanor Noss Whitney, Eva May Nunnelley Hamilton, Sharon Rady Rolfes, Understanding Nutrition Being yellow in color, beta-carotene may accumulate under the skin to such an extent that the overdoser actually turns yellow. 1992, Melvin R Lansky, Fathers who Fail ...an overdoser, binge drinker, slasher, or sexually impulsive person, is found to act impulsively following some sort of change in a relationship.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20165,overdresser,Noun,One who overdresses,,"1939, Ladies' Home Journal (volume 56, page 65) Young men generally have a horror of girls who make them conspicuous, who are flamboyant about cosmetics, who are poseurs, overdressers, who, when asked to a beer party, insist on milk or a highball [] 2004, David Ohle, The Age of Sinatra (page 106) An obsessive overdresser, I was often observed even on summer days wearing a flannel shirt, woolen coat, suit, and atrocious-looking shoes made in Russia. 2006, Theatre Record (page 942) Good to see that portraying the French as poncey overdressers delights a 21st-century audience as much as it must have done the Elizabethan groundlings.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20216,overdubber,Noun,One who overdubs.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20246,overeater,Noun,One who eats too much; particularly one who does so regularly,,"1990, Doug Peterson, H. Winfield Tutte, Fearfully and Wonderfully Weird The great myth about overeaters is, ""They could lose weight if they really wanted to.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20380,overestimator,Noun,One who overestimates.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20470,overexpressor,Noun,Something that experiences overexpression, genetics,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20538,overfeeder,Noun,One who feeds too much,,"2007 November 25, Andrew D. Blechman, Pigeon Paranoia, in New York Times[1]:The only way to handle habitual overfeeders is to identify them, befriend them and urge them to stop.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20590,overfisher,Noun,One who overfishes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20647,overflower,Noun,"One who, or that which, overflows.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
20785,overgeneralizer,Noun,One who overgeneralizes,,"2007 July 29, Mary Jo Murphy, Sex, Love and the Scolding Psychotherapist, in New York Times[1]:I could also see that he was an overgeneralizer and a dogmatist, and therefore a poor scientist.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21020,overhauler,Noun,One who overhauls.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21071,overhearer,Noun,One who overhears.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21072,overhearer,Noun,"One who grows up hearing a language, but does not learn to speak it.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21227,overindulger,Noun,One who overindulges.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21314,overinvestor,Noun,One who invests too much.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21427,overlander,Noun,One who travels overland.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21436,overlap,Noun,Something that overlaps or is overlapped,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21441,overlapper,Noun,"One who, or that which, overlaps.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21640,overloader,Noun,One who or that which overloads.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21674,overlooker,Noun,One who overlooks; a work supervisor.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
21945,overnighter,Noun,"Something that serves overnight travel, such as a night train.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22087,overpayer,Noun,One who overpays.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22128,overperformer,Noun,Someone who overperforms.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22311,overpowerer,Noun,One who overpowers.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22405,overproducer,Noun,One who overproduces.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22438,overpronator,Noun,One who overpronates,,"2008 May 15, Sarah Bowen Shea, Physical Culture, in New York Times[1]:This model is for triathletes with a neutral stride (theres a comparable stability shoe for overpronators).",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22469,overprotector,Noun,One who overprotects.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22582,overrater,Noun,One who gives too high a rating.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22594,overreacher,Noun,One who overreaches,,"2007 June 20, William Grimes, For a Corrupt New York, a Lawman Who Fit In, in New York Times[1]:Becker, a classic overreacher, came to grief in an almost comical way.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22612,overreactor,Noun,One who overreacts,,"2005, Katherine M. Ramsland, Inside the Minds of Mass Murderers: Why They Kill The overreactor develops poor focus while the underreactor has trouble developing empathy. Either pattern will affect how others interact with that person, and thus will affect the neurochemical profile. 2009, Jeffrey Bernstein, Liking the Child You Love You are going to go from being a toxic-thought overreactor to a toxic-thought zapper.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22619,overreader,Noun,One who overreads.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22694,overreporter,Noun,One who overreports something.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22749,overrider,Noun,One who or that which overrides.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22807,overruler,Noun,"One who, or that which, controls, governs, or determines",,(Can we find and add a quotation of Sir Philip Sidney to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22827,overrunner,Noun,"One who, or that which, overruns",,(Can we find and add a quotation of Lovelace to this entry?),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22868,oversaver,Noun,One who oversaves.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22960,overseer,Noun,One who oversees or supervises,,"(historical) The manager of a plantation of slaves. 1855, Frederick Douglass, My Bondage and My Freedom Chapter 3 It is often deemed advisable to knock a man slave down, in order to tie him, but it is considered cowardly and inexcusable, in an overseer, thus to deal with a woman. (historical) An officer responsible for the care of the poor, making out lists of voters and those who had not paid taxes, etc.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
22983,overseller,Noun,One who oversells.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23054,overshadower,Noun,"One who, or that which, overshadows.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23079,oversharer,Noun,One who overshares.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23173,oversimplifier,Noun,Agent noun of oversimplify; one who oversimplifies.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23231,oversleeper,Noun,One who oversleeps,,"With so many early-morning lectures, this is not a course for oversleepers.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23359,overspender,Noun,One who overspends,,"A habitual overspender, I came to dread the arrival of my monthly bank statement.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23477,overstayer,Noun,One who overstays.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23738,overtaker,Noun,One who overtakes,,"1872, Nautical Magazine That is to say, a fast steamer overtaking a slow steamer or a sailing ship, shall not run her down; and if the overtaker does run into the overtaken, then the overtaker is responsible.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23819,overthinker,Noun,One who overthinks.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23838,overthrower,Noun,One who overthrows.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23916,overtone,Noun,A tone whose frequency is an integer multiple of another; a member of the harmonic series," physics, music",[from 1867],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
23947,overtrader,Noun,One who overtrades.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24026,overturner,Noun,"One who, or that which, overturns",,"2007 February 5, Ben Ratliff, Free Spirits in a Groove Thats Folky and Tribal, in New York Times[1]:Finally came Mr. Banhart, who was happily complicated: he served as comic relief, loud contrast, an embodiment of the musics stereotypes and an overturner of them.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24054,overuser,Noun,One who overuses,,"2007 April 22, Matt Richtel, It Dont Mean a Thing if You Aint Got That Ping, in New York Times[1]:But because the tool is tied to productivity, defined by some as essential to modern employment, overusers dont really regard their habit as the digital equivalent of firing up a Marlboro outside work.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24063,overutilizer,Noun,One who overutilizes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24115,overvoter,Noun,One who overvotes.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24180,overweener,Noun,One who overweens.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24222,overwhelmer,Noun,One who overwhelms.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24262,overwinterer,Noun,One who overwinters.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24439,ovist,Noun,Someone who believes that the complete embryo is contained preformed within the ovum; a proponent of ovism, historical,[from 19th c.],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24475,ovoid,Noun,Something that is oval in shape.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24686,ownable,Noun,Something that can be owned; a commodity or item of property.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
24698,owner,Noun,One who owns something,,"The police recovered the stolen car and returned it to its owner. 2012, Sherri Lackey, The Vrykolakas Deviation (page 117) Sometimes the sound was close, as the owner of the voice was wandering just on the outside walls of his living quarters.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
25050,oxherd,Noun,One who herds oxen.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
25848,oysterer,Noun,One who finds and sells oysters.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
152,waddler,Noun,One who waddles.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
179,wader,Noun,One who wades.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
273,waffler,Noun,"One who waffles, or changes sides or positions frequently.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
274,waffler,Noun,"One who waffles or rambles; a vague, unfocused speaker or writer.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
303,wafture,Noun,Something that is wafted.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
337,wage earner,Noun,"someone who works for wages, especially if that wage supports a household",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
340,wage laborer,Noun,Somebody who works for a wage., American spelling,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
354,wage slave,Noun,"someone who works for wages and has little to no professional autonomy 14 June 2012, Scott Tobias, AV Club: Weird Als UHF is uneven, but that just made it ahead of its time Yankovic stars as George Newman, a daydreaming wage slave whose overactive imagination keeps standing between him and a steady paycheck.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
406,wagger,Noun,"One who, or that which, wags",,a finger-wagger waggers of tongues,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
435,waggler,Noun,"One who, or that which, waggles.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
450,waggoneer,Noun,One who drives a waggon.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
497,wagoneer,Noun,One who drives a wagon.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
499,wagoner,Noun,Someone who drives a wagon,,"c. 1593, William Shakespeare, Titus Andronicus, Act V, Scene 2,[1] Now give me some surance that thou art Revenge, Stab them, or tear them on thy chariot-wheels; And then Ill come and be thy waggoner, And whirl along with thee about the globe. 1748, John Cleland, Fanny Hill, Letter the First,[2] Places, then, being taken for Esther and me in the Chester waggon, I pass over a very immaterial scene of leave-taking, at which I droped a few tears betwixt grief and joy; and, for the same reasons of insignificance, skip over all that happened to me on the road, such as the waggoners looking liquorish on me, the schemes laid for me by some of the passengers, which were defeated by the valiance of my guardian Esther [] 1819, William Wordsworth, The Waggoner, Canto I, lines 23-25,[3] Tis Benjamin the Waggoner; Who long hath trod this toilsome way, Companion of the night and day. 1860, George Eliot, The Mill on the Floss, Book I, Chapter 1,[4] That honest wagoner is thinking of his dinner, getting sadly dry in the oven at this late hour; but he will not touch it till he has fed his horses,the strong, submissive, meek-eyed beasts, who, I fancy, are looking mild reproach at him from between their blinkers, that he should crack his whip at them in that awful manner as if they needed that hint! 1898, H. G. Wells, The War of the Worlds, Chapter Two,[5] He met a waggoner and tried to make him understand, but the tale he told and his appearance were so wildhis hat had fallen off in the pitthat the man simply drove on.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
598,wailer,Noun,One who wails or laments.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
776,waiter,Noun,Someone who waits for somebody or something; a person who is waiting, literally,"2013, Siciliani Luigi, Borowitz Michael, Moran Valerie, OECD Health Policy Studies: Waiting Time Policies in the Health Sector However, the NTPF also contained implicit negative incentives for the public sector by offering alternative private sector treatment for the longest waiters at no extra cost to patients or no penalty to public providers.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
853,waiver,Noun,Something that releases a person from a requirement,,"I needed a waiver from the department head to take the course because I didn't technically have the prerequisite courses. I needed a waiver from the zoning board for the house because the lot was so small, but they let me build because it was next to the park.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
860,waiverer,Noun,Agent noun of waiver; one who waivers.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
929,wakeboarder,Noun,Someone who takes part in wakeboarding.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
956,wakener,Noun,One who wakens.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
967,waker,Noun,One who wakes somebody or something.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
980,wakeskater,Noun,Someone who takes part in wakeskating.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1101,walk-in,Noun,"Someone who walks in (to a place, etc): A customer, job applicant or similar who visits a restaurant, medical facility, car dealership, etc",,"without a reservation, appointment, or referral. 1996, Kazuo Nishiyama, Welcoming the Japanese visitor: insights, tips, tactics (page 85) An astute manager will have a table or two set aside for important regular customers or demanding walk-ins. 1996, Susan L. Diamond, Hard Labor[5], page 275:Any patient with such a history and any woman who has not received prenatal care or who is a walk-inan unexpected patient with no prenatal chartwill have toxicology labs done, 2019 May 3, As the roads to addiction differ, so do the paths to recovery, in The Laconia Daily Sun:others may be getting their first medication through the new Doorway program at Lakes Region General Hospital, which works with walk-ins as well as people referred by the state's 2-1-1 health services crisis line. A defector (or similar) who walks into an embassy (etc) unannounced. 2007 April 10, ""Who Killed Ashraf Marwan?,"" The New York Times (retrieved 18 September 2015): Still, a rapidly formed working group of Mossad wise men debated the risk in dealing with a walk-in, a volunteer who shows up bearing gifts.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1115,walk-on,Noun,One who arrives and boards transport (such as a train or ferry) without having booked in advance.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1262,walker,Noun,"The agent noun of to walk: a person who walks or a thing which walks, especially a pedestrian or a participant in a walking race",,"1815 December (indicated as 1816), [Jane Austen], chapter VIII, in Emma: A Novel. In Three Volumes, volume I, London: Printed [by Charles Roworth and James Moyes] for John Murray, OCLC 1708336, page 118:I would ask for the pleasure of your company, Mr. Knightley, but I am a very slow walker, and my pace would be tedious to you; and, besides, you have another long walk before you, to Donwell Abbey. 2005, Carlo De Vito, 10 Secrets My Dog Taught Me: Life Lessons from a Man's Best Friend (page 88) We hired a walker for the dogs during the day.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1571,waller,Noun,One who builds walls.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1648,walloper,Noun,One who wallops.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
1675,wallower,Noun,Agent noun of wallow; one who wallows.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,False,False,True
